16956|Adina|Lorena|V0D|08, Dzspyngclvr Cbohn Mkwazxtt|38317|521 319 5957|0CT|331/541|913880/406445-809699|11/28/2000|TV1|RTL|
16957|Ateva|Maria|H17|38, Mzfehflvvkg Qbeeb Vlsceqj |92520|583 202 0264|0FS|206/896|882726/222114-494357|1/27/2001|CH1|7X6|
16958|Jeanna	|MacIsaac|C0A|80, Vlhyjepsx Cucquzo Uxekidwz|56138|676 340 2874|0CP|704/954|031730/264450-695003|4/19/2002|PH3|E4L|
16959|Kathy	|Kordik|M0L|51, Eusrofz Raswbh Lqiggtffmy |65518|837 114 2654|0IS|965/655|572618/168484-427461|3/4/1992|DE2|K2N|
16960|Anil	|Stairs|E06|39, Xepmsjthh Ekxyjnr Mznvtcsw|27512|894 889 4063|0C0|655/963|034501/243383-038767|1/15/1996|PH3|UZJ|
16961|Lakinski|Terzieva|B0K|66, Xjgal Eraoqyiwzku Lzkqhdol|08947|422 450 2702|03I|796/349|687765/458160-501627|1/21/2003|RE1|PWS|
16962|Troy	|Efimoff|V04|79, Qnwlmaxxizi Wigyrwgauj Gcy|86972|739 977 7938|05F|038/835|937604/302658-444956|12/20/2001|AR1|BIC|
16963|Janice	|Hendrickx|F0W|97, Pnmhxbmguf Kufxchi Hjsaz Y|04251|320 586 4677|082|675/497|083813/894733-408167|3/21/1990|AT1|50D|
16964|Saidova|Jelena|E05|75, Jlwukksemex Mxnstl Dvsoibh|14646|517 308 7933|096|208/041|337099/692402-516600|2/21/1991|DI1|LQD|
16965|Mike	|Paradee|B32|61, Qezzhrxczuk Quochfuj Ihovq|33743|135 243 9878|049|810/623|979241/790807-442180|6/29/2001|AU1|ED8|
16966|Lon A	|Go|E0E|27, Bkocot Cxqnshxymh Esqvfe F|64612|167 576 0396|09O|595/349|556661/892798-769933|11/16/1991|NU1|AI1|
16967|Baeva|Yana|P0O|21, Esnysliwfk Vclqrytln Nmmsf|55024|155 013 7812|0HW|615/934|446605/081362-901797|4/12/1991|RE4|XNF|
16968|Puncheva|Aladzhova|E0W|66, Gklljf Cgnjxsckbs Hytkpyav|04782|649 516 1426|05G|622/129|346508/290394-791644|2/10/1997|SA1|34B|
16969|George	|Benofsky|B1D|56, Jfuvley Tscumgc Ohjspkpd B|97222|680 357 5201|0CR|033/897|559095/014862-422681|5/25/1998|PH4|6I7|
16970|Dennis	|Paddock|S10|77, Lxlfbu Ariehaby Dxwjpyqu O|41339|920 782 4740|0AI|399/267|062382/328494-525740|4/17/2004|LA2|4RH|
16971|Anitra	|Williams|L1H|07, Qqrbhrw Jwehfzbojpf Hwosnr|02398|846 915 1374|084|147/442|255989/405768-967915|9/22/1995|CE1|8KE|
16972|Ed	|Barrett|P1B|98, Mbvft Pmlzuf Pcwpixelchh V|99533|815 996 7630|080|984/299|029546/323763-115810|6/24/1999|ED1|7A0|
16973|Theodore	|Miller|B3J|67, Aypdc Muxmmobdxr Vomyxjovp|36332|655 453 8333|0FK|534/508|474731/406863-745076|4/23/2005|SY1|7VL|
16974|Paul	|Grace|P07|82, Swvmmujymub Odffvyli Egveo|00070|999 517 6523|0CK|499/829|112884/143353-398016|4/15/1993|AR1|O7R|
16975|Galina|Nita|N1M|81, Mosuuzyg Yenjdamtgn Dfejav|91431|081 029 5237|003|623/584|027842/363564-024985|3/12/1994|BA1|2CH|
16976|Genev|Igor|O0A|17, Zrdsyaomrvh Qpgdusmk Oqjxm|72898|478 954 8158|0GL|904/963|787640/154220-044567|11/3/1995|TV1|Q7R|
16977|Craig	|Govern|B1A|07, Lltppzunzhg Cnfxrb Whjcnje|37657|052 292 1036|0JL|518/243|659665/212032-600366|10/7/1990|LA2|RFE|
16978|Mitre|Maria|B1A|35, Pwwwjcrfrzg Hugmpvlqtpg Hd|49411|353 745 3279|0IO|685/589|104035/497248-212217|5/11/1990|NU2|5YS|
16979|Carliss	|Jordan|R0U|64, Xbkpam Jbmyqqclew Mqtrwj G|97150|039 580 6462|04G|416/080|040844/371455-275878|5/11/1997|HE2|2ZR|
16980|Besart|Medarski|K0J|41, Pxwsxnkz Jjxlbpem Wvdme Zl|38385|900 560 0966|0BR|444/306|092628/079661-617500|7/30/1994|EL2|NYU|
16981|Milkov|Ivan|S0G|01, Fleqvbslh Dbfuifqwq Ehsane|86193|960 951 0506|0FM|041/277|793940/558590-797452|9/12/2000|SA1|39S|
16982|Ed	|Culler|D15|92, Wlayessel Utdrswei Igpnaon|50384|288 861 3851|01M|835/230|202817/037479-541824|7/13/2004|MA2|VD9|
16983|Brian	|Moriarty|B2F|62, Rlimzzyk Ruefjaq Vkxetoekk|80972|089 296 1628|0C4|694/474|243374/732019-632969|2/13/2002|SO1|GRV|
16984|Ferize|Teodora|S04|59, Dsmmennwjy Lfajaq Tkook Ig|02416|192 675 9549|01J|263/666|169265/028085-472592|7/30/1991|PL1|JGA|
16985|Dimitrov|Sabina|B3T|89, Equzsdk Klszyjkbwnq Exbdm |05812|412 760 8202|06F|454/688|017153/579536-737716|12/26/1993|HE1|GUH|
16986|Cleone	|Obermeit|M0P|57, Utznvzb Wfwkeqpr Gqcmaj Gg|63731|431 632 4827|095|891/355|703151/592823-474221|4/4/1990|PO1|7R0|
16987|Sharon	|Erwin|C26|04, Jiokoawq Reprcxhymdd Pqtbi|50365|392 384 3267|01S|569/734|912818/040641-643714|3/31/1994|HO1|QPL|
16988|Yaneva|Violeta|S0I|91, Xutvqmt Hfyqsg Vkotntf Ava|79498|625 686 2614|07H|449/865|670242/607601-787157|10/9/2004|PL1|Y14|
16989|Eleanor	|Trent|B16|12, Gygbkh Rjmlz Xolcjsocwei O|90864|249 447 6450|0DR|044/880|880920/369694-931899|5/11/1991|AL2|X4X|
16990|Bob	|Lee|F0G|40, Viggni Mzjfsan Redphnq Svu|44624|164 088 5881|019|288/401|955260/180347-288154|1/19/1997|AU1|P70|
16991|Gospodinov|Martina|M1B|84, Xdmyamtkpj Hmxzql Sinkasgj|34678|633 449 7235|0D8|978/659|435568/754599-522743|10/5/1995|HE2|UYX|
16992|Vanetta	|Wake|D11|40, Qofgvwwtic Drhei Qxezmvakp|84978|894 263 6544|0BP|505/161|707063/776643-864400|11/21/1994|NU2|4WC|
16993|Timothy	|McClurken|J04|90, Ylisjjw Qptuajdhkkv Womtpv|94389|724 659 8121|00Z|354/879|322275/106518-861519|2/5/2003|HO1|XH8|
16994|Maureen	|Richardson|C1Y|90, Ljlybpntibl Yiasehfpfr Tkr|07262|345 880 4371|0FL|832/888|716540/162308-695724|4/17/1990|ED1|MO3|
16995|Nickolova|Marija|B1X|83, Yhpakrefm Ubgjqupx Mehmyf |32888|412 937 9998|00G|119/990|931318/505167-174164|9/6/1993|ED1|P78|
16996|Petrova|Todorova|T05|94, Fzqpoxjchh Majpg Bypugebt |66522|397 535 9990|0GK|466/907|376950/766377-476151|10/7/1995|DE2|LTF|
16997|Sandra	|Abbott|N1G|42, Mxqxbkyp Tpbjzqrnvy Aiioie|48417|560 432 4669|07M|368/574|956301/227302-647100|11/25/2000|LA2|5FJ|
16998|Bialkov|Jamilia|K0H|20, Vzqcz Gmyhbuzh Jmsvddy Bqo|76277|079 011 4490|099|124/951|614106/262682-636147|5/27/1997|EN1|0G1|
16999|Roland	|Stevens|M1H|57, Jcwhuet Rfvtsfvq Xhlxuh Qi|42385|590 904 2076|0D1|365/806|877319/380089-495346|9/10/1992|CH1|OEQ|
17000|Mladenova|Petya|H1B|99, Fhbzupaq Rwshnsux Yvavpgoc|22132|431 190 3486|0IS|561/844|640495/919935-188496|1/6/1990|DI1|G3U|
17001|Yulei|Chen|O07|23, Sgfldpqlwi Jquehjlope Gnxs|85950|022 709 4425|057|731/212|972725/438708-301796|12/23/1995|PU1|P8S|
17002|Anil	|Stairs|W1A|67, Ihgwzzv Uiermuxg Yvvosehk |36162|982 076 6003|00C|746/768|774018/075861-475545|1/16/2004|RE3|RH0|
17003|Krastanov|Ivelina|S05|98, Atzexmmg Qgtzd Vxuvalkuob |84646|840 952 9564|05O|898/672|180275/726452-718126|11/14/1991|AT1|8YS|
17004|Froylan	|Mayer|R10|11, Ihvcxrxc Lxqbfwnmwyk Oaqzb|99391|712 104 5813|082|019/374|940322/952715-884075|5/23/1994|LA2|3H5|
17005|Jeffrey	|Smith|N1N|77, Wqyjegjw Gmgbeqnxmez Kzubj|33768|451 772 8524|01J|241/637|239597/559160-524953|2/1/2004|DE1|GO5|
17006|Todd	|Spaeth|H2E|82, Hvnsinmjhrn Emvzbf Epfsq V|93576|637 709 5413|08M|970/982|005954/732320-498182|10/2/1997|PO1|1EO|
17007|Andy	|Banning|D02|34, Lqokyzloje Dqkgfsqh Vmqaoj|94089|866 765 4350|0HC|263/217|862657/778184-470586|7/17/1990|CO1|D3Q|
17008|Wallace	|Zirkle|N0Q|90, Ulqrsuln Fnqtbyxeas Tinchn|29105|426 017 6282|0EZ|758/361|511919/504453-017505|3/18/2000|ME1|2KK|
17009|Elena|Yordan|B0Q|08, Krkzcfx Ybpief Ripulh Lgjf|45737|743 737 3273|0DN|640/776|984265/090657-057540|10/21/1998|NU1|Q2L|
17010|Popkostova|Ognyana|L0C|91, Bkjyf Uucio Cgimmyqdg Sosp|69647|645 500 5857|00B|912/414|142513/405195-733337|10/28/1994|ME1|IHA|
17011|Ross	|Cornwell|D0P|20, Wgbfcrsi Rwvlnmg Mhuysy Xs|17471|115 770 2310|0KJ|554/173|879809/396583-082787|4/19/2003|PH2|5XJ|
17012|Nahornaya|Veliaj|B1J|35, Njzocgtuuu Vowdg Prmzjzqe |15176|421 206 5865|05O|900/414|504549/183926-135107|5/15/1994|FU1|OE3|
17013|Alickolli|Magdalena|C03|48, Upxkl Qitfysv Debvwdyd Nyi|65838|154 260 3859|05S|659/208|442073/700067-394252|9/24/1994|CO1|3W5|
17014|Brankov|Bytyqi|S20|20, Lyuwk Saqxcrf Ecirtf Nvlhe|68125|802 392 6146|0D2|998/947|896495/800478-623300|2/10/2000|PL1|QW6|
17015|Cecilia	|Anderson|K02|26, Fvxgxhx Likwxxu Htrdmx Ulm|55285|513 041 5577|0F8|737/348|084216/517013-335761|2/9/1995|PH4|H5N|
17016|Marin|Ivan|I0G|31, Mtilwaz Ohgkjdg Fofsg Aizt|75515|898 253 8990|038|416/450|430377/699789-630167|11/22/1998|CH1|RD7|
17017|John	|Parks|S2P|52, Mmcfzi Rxnzgo Gvyknxcl Wbk|23173|666 612 4342|0G8|648/422|672762/966116-716148|6/27/1995|CH1|Y90|
17018|Hristova|Simonida|S0H|45, Pjkvpys Vhruzfyazoy Wruqke|07310|600 144 4611|0FN|276/405|715355/369293-033303|8/14/1994|PH2|T2H|
17019|Resa	|Berg|N0D|66, Uwxqlmrhk Tytqdambo Pisvau|86800|803 806 2034|09K|664/562|310010/181262-309399|8/2/1998|DE1|0RY|
17020|Jack	|McDowell|C1A|14, Xyeyo Ebrtngcxlf Kzltg Ica|07905|209 125 4462|0L1|797/664|253426/091711-789791|7/9/1991|MA1|9Y8|
17021|Sandra	|Abbott|G0N|98, Sucqjnx Yntmtpc Mtdxpeo Hy|31111|525 263 7532|0DW|497/727|705516/908305-722347|9/21/1996|LA2|PI0|
17022|Don	|Beaton|K0W|19, Aeylnna Zsgzt Tievxx Tomnq|54887|633 881 7741|0AU|832/603|736747/462103-721924|5/25/2003|OP1|58M|
17023|Vasilev|Lazarova|N1E|81, Uygmddjd Jlyxzaxultg Ftigl|17447|288 659 4052|054|771/653|823416/679130-485580|4/1/1990|SO1|W4X|
17024|Susan	|Zeller|H0U|47, Geypyuhgx Yasrhso Jltqf Rx|69137|394 147 0551|09G|047/041|248864/084065-133145|5/6/1992|SO1|SCM|
17025|Clement	|Ryland|D06|32, Xoyaugjsepx Chhxvynoxa Cqd|67265|804 640 2051|052|020/916|595197/306844-026095|2/23/2003|HO1|HVY|
17026|Rizova|Mariam|H1X|38, Iuxwapi Onqcvzots Tovbbnqd|15470|825 469 8070|0GG|907/338|837289/097628-032793|12/5/2003|TV1|PAX|
17027|Charles	|Tooke|M19|41, Opawvfmdt Gbijders Tdzznp |12632|395 306 1260|04P|361/693|143926/468427-262169|4/22/2003|HE2|G0A|
17028|Ateva|Silvia|B0N|93, Ealnda Ljuwfxlo Vaoifmldl |55299|740 434 4773|0BR|671/584|814921/798953-309012|5/14/1998|PS1|ADE|
17029|Colleen	|Toigo|C0P|49, Mtuyeip Vcltw Obomthtpfgd |14890|105 253 0323|00I|514/584|593423/598633-949578|9/12/2001|CO1|TXR|
17030|Lazarova|Petya|S1L|85, Yvrbocmwkg Ecdghzu Bfukesr|81019|787 257 1385|0DF|762/973|158560/297536-495217|4/24/1993|LA1|16E|
17031|Brankov|Bytyqi|B2U|37, Qivkvb Sbrrtl Goqis Eqvchl|51642|197 612 8322|04E|304/078|005664/965486-350792|11/22/2003|AR1|JTM|
17032|Tracy	|Bangs|E13|52, Cyveqlzcaq Utnto Zamwglkzg|19874|816 393 3815|0B5|753/639|069607/413179-523983|7/17/1993|DR1|YG4|
17033|Benjamin|Laughton|A07|39, Lshcwcl Bzlqhun Qxhfm Jxin|04700|014 919 1343|0D5|382/688|854361/991210-852385|6/24/1991|OC1|LS7|
17034|Gyulev|Valkova|S3D|14, Wghpvnj Piqjcegpoj Dqwopdu|55457|536 307 6089|0I1|126/732|001725/148573-357019|8/27/1992|CH1|GAH|
17035|Stojanoska|Vesna|B2V|08, Cwwzdubtxbr Vgfbxlzkw Fbwl|90867|725 819 3503|0FX|139/636|380956/957862-564031|1/6/1996|CE1|YJ5|
17036|Atanasov|Nossikova|L18|23, Virefpm Atlno Vqzxcxhje Yp|66494|830 492 1587|02E|717/024|707805/537467-264915|9/28/1994|EL2|28H|
17037|Nankov|Lidija|M1C|13, Jdwoayypfd Twrfrlwjmy Troc|42725|672 247 0704|07Y|720/612|986986/672069-268323|7/3/2003|PS1|8I1|
17038|Stephanie	|Shelton|H13|75, Uxffqnrjr Qhtcdakkea Mqgbp|23998|144 839 6553|0JV|122/313|578167/886042-267105|8/5/1998|LA1|68N|
17039|Lazarevic|Nadya|I02|83, Drake Rjqasuen Ekesjdrnrl |90385|116 134 3711|06Q|076/097|453118/146594-823533|2/16/1991|CO1|JCS|
17040|Chris	|Gibb|A0J|30, Fxingfucfp Auphimehnha Vkn|49086|967 514 3038|0GP|803/061|401767/887626-954136|4/9/2000|DI1|6Z0|
17041|Leh-Nien|Vyborny|B0V|32, Ekwgpmrpe Atnnwd Faushkm V|21054|087 793 7245|0GK|541/909|165309/594817-594894|3/24/1994|ED1|GUX|
17042|Gordon	|McDaniel|N1M|15, Kxegyanktc Gymsy Gzopx Som|93372|430 048 8222|0EZ|434/878|185905/917083-311646|4/15/1993|EL2|HIW|
17043|Dimitrinka|Kastriot|D0Z|44, Bdfxepcexl Xjuwh Domnk Mzi|15305|880 450 2673|0E7|435/149|552335/194123-050078|8/13/1991|PH2|WII|
17044|Yordanova|Gavrilov|D0Z|50, Cpigkoykil Dbjbtni Wgdvssm|29467|975 668 5563|0BP|330/653|934267/107229-495153|12/29/1998|HE2|9RG|
17045|Aleksieva|Ilgeez|B3U|70, Eqwny Mvdojtgszno Deitz Tq|74802|613 373 6008|09F|422/000|050231/342322-668976|8/6/1999|NU2|T7D|
17046|Kenneth	|Johnson|A1C|22, Glpvdmyyemf Jjikz Nlumlwiy|55283|096 917 1887|08B|193/257|858709/757112-300328|2/26/2000|PH2|LEP|
17047|Denica|Gerti|S2O|42, Bfhtcult Mtwgctdqb Lhyrkfo|92333|466 130 3581|0E4|393/829|704003/928590-573606|9/1/2003|TV1|MCZ|
17048|Fedeva|Milena|H02|48, Wfuwlve Jfyaazpr Caogqa Kf|97609|424 260 0209|03W|383/381|905314/710221-849349|6/30/1998|EL2|V66|
17049|Yaneva|Silvia|N03|68, Qwzblgdv Ewgmy Svslvzqa Ee|29360|637 583 7333|09S|603/453|491432/205768-862256|11/26/1998|EL2|XST|
17050|Frank	|Grenfell|P1A|27, Mffpiormnc Vbkzjxvafsk Zue|37202|155 169 7922|04C|502/998|687366/847814-387570|4/30/1994|RE2|QZO|
17051|Bulgantami|Yoanna|A0D|27, Qlssbfgb Zgqxo Ytbrppskgcx|62216|997 633 6039|0J4|488/102|616002/027961-575544|6/4/1994|EN1|Q6W|
17052|Alvin	|Hughey|B05|30, Whftya Escrda Abwsfznz Fkc|54730|096 454 5161|00M|497/067|200142/749266-433610|7/18/1998|PH4|E08|
17053|Nancy	|Ahrens-Bakam|M0R|65, Clzzlvata Rtzqsx Xzpxle Rt|49581|662 082 1214|09A|370/185|050305/603356-328845|5/20/1998|RE2|Z10|
17054|James	|Bradley|S1V|74, Ebtzhys Xpmlreuvgdy Xxyhks|63057|728 181 2303|0A4|513/916|390955/680054-797584|10/1/1996|SP1|27L|
17055|Vanetta	|Olson|L14|35, Jgntxmp Tjophncoyi Yeqchox|85259|514 484 5412|00O|235/227|207379/433152-924593|1/29/1992|DR1|NYD|
17056|Manette	|Burkybile|W09|28, Ugnlypczthk Udsaj Jqndm Rg|50702|517 452 5894|02P|650/968|635017/037142-515934|7/19/2003|NU2|E9T|
17057|Dave	|Hollis|J0A|91, Onmundupol Jvsdkdq Kqwhxue|39129|489 617 5216|02H|875/607|258223/191447-482852|1/26/1995|NU1|AOP|
17058|Kim	|Olmstead|W0F|32, Awwnmhchaxd Rqelqb Neyewdu|59931|473 471 9162|0DJ|025/031|402688/521629-171164|1/26/1992|LA1|V9A|
17059|Simek|Djendova|N0K|59, Ugegglemhfc Mvoqzkexpzy Vn|18572|324 953 6939|0FR|313/981|365734/107303-926064|6/1/2001|CO1|ZAF|
17060|Ron	|Schone|A0P|90, Ymycvy Cfmvaffnw Imwqswta |72406|529 770 4156|0GY|580/408|715703/507738-417688|9/28/2000|OP1|8MN|
17061|Ken	|Smith|C0G|06, Qlkaj Hmsxvag Dqxytnixgw V|02403|343 338 5386|0AG|721/197|033739/053208-046924|11/22/2000|HE2|XYJ|
17062|Stoyanova|Ganchev|C0L|17, Yledpdhatf Mpsahmlp Msqqnn|53915|134 110 9438|02W|395/769|204276/252290-884004|9/25/1991|SO1|PJJ|
17063|Boryana|Vladimir|H0P|03, Kpysdxpti Znavyr Anijoyep |75149|826 838 2274|0J9|600/881|636789/016418-966374|10/7/1991|PO1|LSD|
17064|Audrey	|ONeil|W18|11, Dkcfvrv Wufggkus Vbuhqutjv|76119|825 569 9205|0EA|349/768|653869/819809-657798|9/20/1995|EL2|IX3|
17065|Soni	|Hughes|S0I|79, Vtedm Pybym Bzhpaexkq Pbak|60865|189 515 9156|0KV|904/576|192196/247146-242969|2/10/1995|AL2|LLV|
17066|Diana|Manduul|G06|10, Lhbssoq Esbivkbuj Ufeewfjx|41602|714 379 8013|0BX|424/042|987818/247028-328937|4/17/1990|PH3|DD8|
17067|Kris	|Kwan|S15|21, Ynboavaee Lykeq Rjwmmenx O|49281|576 089 2082|06G|409/205|988382/411420-985791|3/21/1997|CH1|4GG|
17068|Anthony	|Darch|B2I|35, Yawnyqws Nhqyjteld Jnqgtjy|61485|503 261 8194|0K0|774/921|922336/935022-040085|1/18/1995|ED1|YM7|
17069|Kris	|Kirrage|K0K|57, Bagawuewgjy Nersic Ddpizvx|97074|011 956 0178|0FU|422/580|240711/281279-031273|11/22/2002|EN1|Y1J|
17070|Mark	|Hammon|S0U|22, Viyezjeexuy Kxfjaz Bcgcasa|02264|782 186 2028|057|050/831|195010/255773-668758|9/22/1996|HO1|IY3|
17071|Erik	|Isobe|W0L|01, Hichdog Mjionzn Iyvnq Jldo|87556|120 780 6701|0J8|330/610|802488/724886-698011|10/30/1990|HE1|WLT|
17072|Ron	|Panger|W15|87, Frisaagrqkh Qeywgacfvc Reo|46490|022 893 8101|0DS|397/776|365812/553358-323620|11/20/1991|SA1|ZSA|
17073|Danielle	|Cochran|H14|21, Ascjthjdge Nxootdkam Mquhr|72859|976 786 0668|0KB|948/771|970174/886313-347136|1/24/1996|PH4|460|
17074|Platchkova|Radostina|F05|94, Wwvva Ochjc Bqkfylhrbm Stv|69629|623 256 4559|0K2|025/443|323271/132854-913511|4/2/1996|HE2|PVX|
17075|Kathy	|Bates|R04|51, Vkmyvy Xolblmjkdza Rhuwui |72736|637 077 9175|0JQ|845/903|577747/744295-410023|8/3/2001|DR1|DZY|
17076|Aleksieva|Ivana|S10|39, Algyr Wvtbej Prtiy Pjbqdqv|05053|707 485 4475|0FG|186/847|154632/897910-197134|12/14/1993|AU1|3IK|
17077|Ray	|Bumgarner|H27|79, Dzubfl Ssipo Lgmst Dcdhwsv|54768|550 858 0638|02V|695/992|559247/631783-707544|3/31/2004|PS1|RE2|
17078|Nikolov|Ivan|S2B|13, Ehyluf Jzlateixr Qqckqbvv |42830|594 095 1897|00K|467/207|466203/524145-978161|8/18/1993|SO1|YIZ|
17079|Tsvetkov|Viktor|H29|41, Zfffodflka Ayrpiiqth Odsln|02887|442 027 4843|086|982/628|509287/557619-496928|5/1/1992|EL1|5M9|
17080|Albena|Yelena|K15|62, Vxplgazhyht Dzgnjmtmeu Jqj|69420|984 080 9710|001|548/926|519178/964706-115809|2/26/2005|TV1|CSP|
17081|Michev|Avramov|E0B|92, Duiifjtbcrq Ajknlmapfo Esq|85025|850 985 1319|0IW|102/023|635530/231699-736691|9/1/1991|RE2|TGW|
17082|Ron	|Courtney|H2K|60, Zkhkrec Jotvaxdiv Nokxi Lc|85945|492 054 7024|06X|034/244|396489/463874-779382|2/18/1993|RE1|HIJ|
17083|Bill	|DeKoster|D0X|01, Bjhhxppe Ixdsp Acmzvrihhuv|24165|974 735 5296|07H|939/904|222216/965732-635934|12/13/1993|RE1|QC8|
17084|Oscar	|Brennan|P0M|43, Hslsc Dawpbsazwlr Izuscwaw|40341|845 913 9301|03X|526/958|861566/634169-020683|7/27/2004|SO1|82V|
17085|Tony	|Scott|G02|88, Towpted Owzqnhzgyp Mtsttn |33245|742 771 8656|0BZ|447/418|013961/155939-554919|3/12/2001|LA1|CJ3|
17086|Mark	|Grotheer|H1F|36, Pftgjowrhl Dkxemllvhqr Tpd|35036|065 504 1196|048|441/825|341972/921439-498302|5/14/1991|MA1|WR9|
17087|Lisa	|Scott|A0I|43, Pqleapjotoj Clugzn Dfnawzo|48223|137 611 5454|0EP|286/601|400178/107626-848115|7/30/1991|AL1|D2G|
17088|Rijo-Charl|Kushtrim|R12|17, Qfofg Mjlpn Dzudnyffu Xezr|10835|781 498 2787|04B|409/176|891119/728090-972081|11/19/1999|PH1|PMJ|
17089|David	|Taulelei|N1F|49, Moisjmzl Bxegphato Dtckmvz|05641|299 909 1688|0IX|412/185|983646/684045-667131|5/21/2005|TV1|SVE|
17090|Jeffrey	|Truitt|A01|49, Tkqqxnvrus Pbekqpbqea Bguz|44637|486 182 9897|072|429/496|322330/616911-725973|8/7/1991|NU1|KXG|
17091|Anisa|Veselina|C2E|61, Wchfdqat Phaapvub Svolumnp|24832|991 188 9161|0ED|910/798|575146/281716-694573|4/21/2000|AE1|8BU|
17092|Sharon	|Little|S39|43, Mwurvyawma Ipnwgcjg Miwifh|93566|833 660 8342|016|307/472|115785/663888-165572|12/25/1993|MA1|Y1H|
17093|Novakova|Bulmaga|N0L|92, Hxkkxwqbh Fqvichod Mnsfwod|70409|955 334 6199|00T|706/483|163183/547402-586405|12/6/2003|BA1|ZM4|
17094|Carrie	|Black|H0V|47, Resgaovl Gwxkr Byesaucvh R|89334|078 662 7265|0E4|553/851|551815/792562-791144|6/23/1999|RE1|RAQ|
17095|Stoyanova|Mincho|A0K|14, Dsjate Yppesiy Jurbebpd Eb|64204|553 486 8955|05E|094/480|613033/117089-718627|3/23/2001|AR1|HI5|
17096|Tsilkov|Marina|P1G|83, Otzxt Ntcsgii Cdxsifjoeg U|70874|475 728 9136|0A4|195/224|900357/963945-462563|7/30/1990|OC1|XRA|
17097|Angel||B30|16, Cjnbyez Djhef Oonfg Apdgan|28482|310 625 0928|0FH|702/355|977750/247798-690008|3/12/2000|PS1|BSQ|
17098|Arne	|Lyons|C2B|38, Ljxef Hvrccxugem Uhjkkmvju|47921|667 148 9078|013|117/136|831352/898122-519639|8/23/2003|SP1|RUS|
17099|Lynn	|Shortt|D10|60, Ggdtenwbjnf Gqrcvjvl Hssty|98478|614 271 0103|02K|901/976|829155/412912-364912|2/1/1992|HO1|TVA|
17100|Diell|Marina|K1A|56, Wbbiduyc Hiymve Umaibeo Dk|32745|197 268 4733|0B3|987/372|799409/095179-436331|4/26/1990|AE1|0Q1|
17101|Atanassov|Plamena|C11|65, Lajdlctgg Aeqjvfm Sbjugpw |83866|406 585 1514|0IS|085/387|634309/657640-840711|1/9/1997|DE2|3J7|
17102|Arnaudova|Melkhanov|C1W|31, Nzgyfwbnt Ofuwhodaanv Pyvu|83996|865 604 1319|091|098/878|251769/154281-243112|11/2/1999|PH2|01D|
17103|Bill	|Zins|P19|10, Duddok Dzqgwhl Okddkovaw F|39499|298 364 2032|090|565/800|683188/437984-683405|11/25/2004|DI1|0HR|
17104|Krastanov|Iglika|D0I|39, Aalnedqyfso Mthplwvd Mxmlh|81464|908 167 8945|04G|662/759|417328/161182-292451|3/13/1999|SY1|4XM|
17105|Zhekov|Maria|F0K|17, Szrfjt Aazjbotx Odjeikv Tg|31129|441 257 0665|0GG|450/819|121440/772874-294811|8/4/1995|MA2|CUP|
17106|Filev|Ivelina|R0R|78, Ykiufide Nqxrz Lxcemqniyai|41428|193 238 6127|0JL|017/981|049439/452506-188574|9/27/1997|CH1|M5Z|
17107|Russ	|Hart-Kinney|P1E|01, Iggbpvohik Alstmwa Rujhfu |64427|861 315 8146|036|583/041|880822/113350-000493|6/29/2002|LA1|G50|
17108|Debie	|Robertson|W0S|74, Eixebnek Kodrulp Dkvetskcu|75454|104 755 0913|03Z|795/021|814648/133429-249850|9/19/2000|OP1|SIM|
17109|Bosiljka|Sergiu|H0H|47, Vtaxvdghbz Zntqp Pueinoq S|03692|165 330 2238|06U|488/179|439310/550362-437079|8/22/1992|MA2|BVA|
17110|Besmir|Yoana|W0Y|37, Sjfsc Plypmekxc Cngks Tjoa|03057|692 706 4332|0H7|701/684|486573/215428-046744|8/18/1990|ME1|NG7|
17111|Varga|Iordanova|R15|19, Uiecnjwmd Zyfpum Trzgisa Y|65219|877 489 9972|0DL|052/590|714749/105991-066229|4/8/1994|ED1|7QW|
17112|Ed	|Hacke|H0B|35, Evsek Kzsclindr Uydtml Ghz|68723|659 446 5530|0CE|827/912|253296/480296-042445|5/4/2005|NU2|PBD|
17113|Teri	|Bushley|M1B|22, Aifejy Rjbwkuey Qhxhjie Rr|91843|106 105 5733|0E0|816/845|038123/702325-625963|3/31/1997|CO1|EE3|
17114|Eleanor	|Trent|R1C|64, Latlicwdhv Kpfvmzravd Fqpg|99938|238 233 5135|0ID|397/867|692027/776697-163498|9/3/2000|EL2|3ZU|
17115|Frangopol|Karina|I08|04, Xxukqws Jeyfkw Mqnjpbsakk |50063|483 454 3507|0BP|688/586|990971/870753-070866|8/22/1990|PH4|4P7|
17116|Stephanie	|Quijano|S1N|69, Dwfjm Fgsslgriih Tznqfred |05110|459 939 8994|04E|574/493|691489/174459-360179|10/25/1995|OP1|DEI|
17117|William	|Edwards|S0G|74, Uowcajmojub Muvaucdow Lwiw|06818|221 058 1570|058|387/861|886517/269248-110273|7/21/1992|RE4|YMQ|
17118|Ana-Maria|Sopa|S3B|34, Vlnyltzuh Femnnlw Hksmvyv |78434|744 518 7807|0EA|288/725|701959/427373-853660|7/29/1994|SA1|R4N|
17119|Richard	|Rosa Jr|K0X|60, Uasoo Leanmz Gvbachdbd Awg|03063|911 400 7155|085|950/787|048330/504508-639427|5/21/2005|ED1|9MG|
